Quarter,Government body,Total requests received,Requests Processed,Requests on-hold or lapsed,Requests still being processed,Requests handled under EIRs,Total requests received (excluding on-hold and lapsed),20-day deadline met,Permitted extension to 20-day deadline,Late response (i.e. 20-day deadline missed),Percentage of requests meeting 20-day deadline,"Percentage of requests ""in time"" (i.e. meeting deadline or with permitted extension)",Total requests received (excluding on-hold and lapsed),Requests where advice and assistance provided,Requests where information not held,"Total ""resolvable"" requests",Initial Outcome Granted in full,Initial Outcome  Partially withheld,Initial Outcome  Fully withheld,Initial Outcome Response not yet provided,Percentage of resolvable requests granted in full,Percentage of resolvable requests withheld in full,Fully refused - vexatious,Fully refused - repeated,Fully refused - cost limit,Fully refused - exemption,S(22) - Information intended for future publication,S(22A) - Research intended for future publication,"S(23) - Information supplied by, or relating to, bodies dealing with security matters",S(24) - National security,S(26) - Defence,S(27) - International relations,S(28) - Relations within the United Kingdom,S(29) - The economy,S(30) - Investigations and proceedings conducted by public authorities,S(31) - Law enforcement,"S(32) - Court records, etc",S(33) - Audit functions,S(34) - Parliamentary privilege,"S(35) - Formulation of Government policy, etc",S(36) - Prejudice to effective conduct of public affairs,"S(37) - Communications with Her Majesty, etc and honours",S(38) - Health and Safety,S(39) - Environmental information,S(40) - Personal information,S(41) - Information provided in confidence,S(42) - Legal professional privilege,S(43) - Commercial interests,S(44) - Prohibitions on disclosure,3(a) - Exempt personal data,4(a) - Information not held,4(b) - Manifestly unreasonable,4(c) - Too general,4(d) - Work in progress / incomplete data,4(e) - Internal communications,"5(a) - Adverse effect on international relations, defence, national security, public safety",5(b) - Adverse effect on course of justice or conduct of enquiries,5(c) - Adverse effect on intellectual property rights,5(d) - Impinges on confidentiality of a public authority's work,5(e) - Impinges on confidentiality of commercial or industrial information,5(f) - Adverse effect on interests of person who provided the information,5(g) - Adverse effect on protection of environment to which information relates,Total exemptions and exceptions applied,Number of requests where an exemption was claimed,Total Section 21 exemptions used,S21 Partly Exempt,S21 Fully Exempt,S21 20-day deadline met,S21 Late response (i.e. 20-day deadline missed),S21 Percentage of requests meeting 20-day deadline,Total Internal Reviews,Internal Reviews with outcome known,IR number upheld in full,IR number upheld in part,IR number overturned,IR percentage upheld in full,ICO Total Complaints,ICO Complaints with known outcome,ICO Number upheld in full,ICO Number upheld in part,ICO Number overturned,ICO Percentage upheld in full,PIT Total Requests Extended,PIT Number Completed,PIT 5 or Less,PIT 6 to 10,PIT 11 to 15,PIT 16 to 20,PIT 21 to 30,PIT 31 to 40,PIT 41 to 60,PIT 61 to 80,PIT 81 to 100,PIT More than 100,IR Total Reviews Completed,IR 10 or less,IR 11 to 20,IR 21 to 40,IR 41 to 60,IR 61 to 80,IR 81 to 100,IR More than 100,PIT uncompleted prev year Total last year,PIT uncompleted prev year 5 or Less,PIT uncompleted prev year 6 to 10,PIT uncompleted prev year 11 to 15,PIT uncompleted prev year 16 to 20,PIT uncompleted prev year 21 to 30,PIT uncompleted prev year 31 to 40,PIT uncompleted prev year 41 to 60,PIT uncompleted prev year 61 to 80,PIT uncompleted prev year 81 to 100,PIT uncompleted prev year More than 100,IR uncompleted prev year Total last year,IR uncompleted prev year 10 or less,IR uncompleted prev year 11 to 20,IR uncompleted prev year 21 to 40,IR uncompleted prev year 41 to 60,IR uncompleted prev year 61 to 80,IR uncompleted prev year 81 to 100,IR uncompleted prev year More than 100
Q4 2010,Office of Fair Trading,139,139,0,0,0,139,133,0,6,95.68345324,95.68345324,139,30,1,108,26,13,69,0,24.07407407,63.88888889,0,0,6,63,0,,0,0,0,0,0,0,0,22,0,0,0,2,1,0,0,0,2,1,1,1,64,0,-,0,0,0,0,0,0,0,0,0,0,0,94,76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q4 2010,Office of Gas and Electricity Markets (OFGEM),17,17,0,0,0,17,15,0,2,88.23529412,88.23529412,17,0,1,16,10,3,3,0,62.5,18.75,0,0,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,-,0,0,0,0,0,0,0,0,0,0,0,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q4 2010,Office of Rail Regulation,52,52,0,0,0,52,47,4,1,90.38461538,98.07692308,52,11,13,28,21,6,1,0,75,3.571428571,0,0,1,0,0,,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q4 2010,Ordnance Survey,27,27,0,0,0,27,27,0,0,100,100,27,0,4,23,15,5,3,0,65.2173913,13.04347826,0,0,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,-,0,0,0,0,0,0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q4 2010,Royal Mint,5,5,0,0,0,5,3,0,2,60,60,5,0,0,5,5,0,0,0,100,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q4 2010,Rural Payments Agency,84,84,0,0,74,84,80,3,1,95.23809524,98.80952381,84,8,5,71,51,10,10,0,71.83098592,14.08450704,0,0,0,10,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,15,-,2,0,0,0,0,0,0,0,0,0,0,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q4 2010,Serious Fraud Office,25,25,0,0,0,25,22,1,2,88,92,25,3,1,21,5,3,13,0,23.80952381,61.9047619,0,0,3,10,4,,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,2,2,0,2,0,0,-,0,0,0,0,0,0,0,0,0,0,0,16,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q4 2010,Treasury Solicitor's Department,97,97,0,0,0,97,95,1,1,97.93814433,98.96907216,97,4,10,83,34,44,5,0,40.96385542,6.024096386,0,0,0,5,0,,0,0,0,2,0,0,1,4,1,0,0,2,0,0,0,0,34,27,2,6,0,0,-,0,0,0,0,0,0,0,0,0,0,0,79,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q4 2010,Water Services Regulation Authority (OFWAT),14,14,0,0,0,14,14,0,0,100,100,14,0,1,13,12,0,1,0,92.30769231,7.692307692,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,0,0,0,0,0,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Attorney General's Office,37,35,0,2,0,37,35,2,0,94.59459459,100,37,0,22,15,9,0,4,2,60,26.66666667,0,0,0,4,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,6,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Cabinet Office,307,274,0,33,0,307,214,46,47,69.70684039,84.69055375,307,36,71,200,51,33,83,33,25.5,41.5,0,0,42,41,38,,9,5,2,8,1,0,0,2,0,1,0,19,3,2,1,0,18,7,1,8,0,0,-,0,0,0,0,0,0,0,0,0,0,0,125,74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Department for Communities and Local Government,237,225,0,12,44,237,208,22,7,87.76371308,97.0464135,237,0,17,220,161,29,18,12,73.18181818,8.181818182,0,1,4,13,7,,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,5,1,2,6,0,2,-,0,0,1,4,1,2,0,0,0,1,0,47,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,"Department for Business, Innovation and Skills",244,226,0,18,4,244,201,33,10,82.37704918,95.90163934,244,19,58,167,90,35,24,18,53.89221557,14.37125749,0,0,11,13,6,,0,0,0,2,0,0,3,1,0,0,0,9,6,1,0,0,26,6,8,16,0,1,-,0,0,1,1,0,0,0,0,0,0,0,87,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,"Department for Culture, Media and Sport",165,159,0,6,27,165,140,23,2,84.84848485,98.78787879,165,10,19,136,76,36,18,6,55.88235294,13.23529412,0,0,10,8,5,,1,2,0,0,1,0,0,2,0,0,0,11,1,0,1,0,12,3,2,6,1,0,-,0,0,2,4,0,0,0,0,0,0,0,54,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Department for Education,263,242,0,21,0,263,176,5,82,66.92015209,68.82129278,263,17,21,225,154,19,31,21,68.44444444,13.77777778,0,0,17,14,11,,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,3,0,1,3,0,0,-,0,0,0,0,0,0,0,0,0,0,0,36,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,"Department for Environment, Food and Rural Affairs",142,137,0,5,44,142,128,6,8,90.14084507,94.36619718,142,6,25,111,78,16,12,5,70.27027027,10.81081081,0,0,4,8,1,,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,1,2,1,0,2,-,0,0,4,2,0,1,0,1,0,0,0,24,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Department for International Development,120,116,0,4,0,120,108,10,2,90,98.33333333,120,0,7,113,77,8,24,4,68.14159292,21.23893805,1,0,16,7,5,,0,0,0,6,0,0,0,1,0,0,0,4,0,0,2,0,8,3,3,4,0,0,-,0,0,0,0,0,0,0,0,0,0,0,36,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Department for Transport,735,704,0,31,43,735,654,22,59,88.97959184,91.97278912,735,6,167,562,403,50,78,31,71.70818505,13.87900356,1,1,29,47,10,,0,0,0,1,0,0,0,7,0,0,0,8,6,0,1,0,33,4,4,18,8,1,-,0,0,1,5,1,1,0,0,1,2,0,112,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Department for Work and Pensions,777,765,0,12,0,777,731,13,33,94.07979408,95.75289575,777,15,43,719,450,68,189,12,62.58692629,26.28650904,8,13,29,139,11,,0,0,0,0,0,0,38,1,0,0,0,7,3,0,0,0,122,2,0,21,2,0,-,0,0,0,0,0,0,0,0,0,0,0,207,207,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Department of Energy and Climate Change,144,142,0,2,33,144,120,11,13,83.33333333,90.97222222,144,8,36,100,48,24,26,2,48,26,0,0,11,15,5,,0,1,0,3,0,0,0,0,0,0,0,4,0,0,1,0,13,2,1,8,0,8,-,7,2,3,2,2,0,0,0,3,0,0,65,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Department of Health,522,522,0,0,0,522,519,3,0,99.42528736,100,522,11,107,404,293,34,77,0,72.52475248,19.05940594,0,0,30,47,22,,0,0,0,0,0,0,0,4,0,0,0,14,0,1,0,0,26,3,2,9,0,0,-,0,0,0,0,0,0,0,0,0,0,0,81,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Export Credits Guarantee Department,20,19,0,1,0,20,18,0,2,90,90,20,0,0,20,16,2,1,1,80,5,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Foreign and Commonwealth Office,310,283,0,27,2,310,244,34,32,78.70967742,89.67741935,310,25,45,240,67,71,75,27,27.91666667,31.25,0,0,36,39,14,,23,4,1,30,0,0,0,0,0,0,0,7,0,1,2,0,29,7,1,7,0,0,-,0,0,0,0,0,0,0,0,0,0,0,126,110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Government Equalities Office,29,29,0,0,0,29,28,0,1,96.55172414,96.55172414,29,0,0,29,27,2,0,0,93.10344828,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,HM Treasury,666,652,0,14,3,666,640,22,4,96.0960961,99.3993994,666,81,153,432,260,28,130,14,60.18518519,30.09259259,0,0,43,87,23,,0,2,0,4,0,2,0,7,0,0,0,58,2,0,0,0,23,7,9,6,0,0,-,0,0,0,2,2,0,0,0,0,0,0,147,115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Home Office,781,755,0,26,0,781,628,60,93,80.40973111,88.0921895,781,132,153,496,255,92,123,26,51.41129032,24.7983871,5,0,58,60,38,,13,11,0,6,0,1,1,31,0,0,0,14,4,0,6,0,55,4,3,21,1,0,-,0,0,0,0,0,0,0,0,0,0,0,209,152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Ministry of Defence,718,540,0,178,0,718,460,13,245,64.06685237,65.87743733,718,6,85,627,365,31,53,178,58.21371611,8.452950558,0,0,29,24,5,,1,2,9,3,0,0,1,1,0,0,0,4,1,0,3,0,29,0,0,7,1,2,-,1,0,0,1,1,0,0,0,0,0,0,72,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Ministry of Justice,854,836,0,18,1,854,750,11,93,87.82201405,89.11007026,854,138,140,576,190,59,309,18,32.98611111,53.64583333,1,1,187,120,28,,1,0,0,1,0,0,0,17,66,0,0,10,2,1,0,0,44,1,2,3,2,0,-,0,0,0,0,1,0,0,0,0,0,0,179,179,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Northern Ireland Office,56,55,0,1,1,56,54,2,0,96.42857143,100,56,0,9,47,32,3,11,1,68.08510638,23.40425532,0,0,7,4,1,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,1,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,8,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Scotland Office,34,32,0,2,0,34,32,2,0,94.11764706,100,34,3,5,26,15,0,9,2,57.69230769,34.61538462,0,0,1,8,1,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Wales Office,39,39,0,0,1,39,35,1,3,89.74358974,92.30769231,39,3,14,22,16,1,5,0,72.72727273,22.72727273,0,1,1,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Central Office of Information,16,16,0,0,0,16,16,0,0,100,100,16,0,2,14,14,0,0,0,100,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Charity Commission,241,241,0,0,1,241,236,0,5,97.9253112,97.9253112,241,11,40,190,122,35,33,0,64.21052632,17.36842105,0,1,2,30,5,,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,35,4,2,3,0,0,-,0,0,0,0,0,0,0,0,0,0,0,69,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Child Maintenance and Enforcement Commission,44,44,0,0,0,44,44,0,0,100,100,44,1,1,42,24,1,17,0,57.14285714,40.47619048,0,0,1,16,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,17,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Crown Prosecution Service,124,123,0,1,0,124,117,1,6,94.35483871,95.16129032,124,14,30,80,41,6,32,1,51.25,40,0,0,16,16,1,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,27,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Debt Management Office,15,15,0,0,0,15,15,0,0,100,100,15,0,4,11,11,0,0,0,100,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Food Standards Agency,47,44,0,3,0,47,39,5,3,82.9787234,93.61702128,47,0,6,41,13,15,10,3,31.70731707,24.3902439,0,0,5,5,3,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,2,1,7,1,0,-,0,0,0,0,0,0,0,0,0,0,0,29,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Health and Safety Executive,1586,1561,0,25,75,1586,1466,16,104,92.43379571,93.44262295,1586,57,512,1017,533,212,247,25,52.40904621,24.28711898,0,2,8,237,0,,0,0,0,0,0,0,156,29,1,0,0,0,0,0,1,0,211,43,1,7,3,0,-,0,0,0,0,0,0,1,0,4,0,0,457,449,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,HM Land Registry,49,49,0,0,0,49,49,0,0,100,100,49,3,1,45,41,1,3,0,91.11111111,6.666666667,0,0,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,-,0,0,0,0,0,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,HM Revenue and Customs,403,396,0,7,2,403,367,1,35,91.06699752,91.31513648,403,9,44,350,166,26,151,7,47.42857143,43.14285714,0,2,42,107,3,,2,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,20,1,3,2,94,0,-,0,0,0,0,0,0,0,0,0,0,0,133,133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,National Archives,817,692,67,58,0,750,645,98,7,86,99.06666667,750,100,83,567,274,67,168,58,48.32451499,29.62962963,0,0,0,168,0,,26,0,0,4,0,0,0,16,5,0,0,1,1,1,22,0,207,5,0,2,0,0,-,0,0,0,0,0,0,0,0,0,0,0,290,235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,National Savings and Investments,27,27,0,0,0,27,27,0,0,100,100,27,0,1,26,12,0,14,0,46.15384615,53.84615385,0,0,13,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Office for National Statistics,30,30,0,0,0,30,30,0,0,100,100,30,1,3,26,20,2,4,0,76.92307692,15.38461538,0,0,2,2,1,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Office for Standards in Education,246,246,0,0,0,246,244,2,0,99.18699187,100,246,7,23,216,132,46,38,0,61.11111111,17.59259259,1,0,2,35,15,,0,0,2,0,0,0,0,2,0,4,0,0,0,0,2,0,53,8,1,4,0,0,-,0,0,0,0,0,0,0,0,0,0,0,91,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Q3 2010,Office of Fair Trading,157,157,0,0,0,157,153,0,4,97.4522293,97.4522293,157,23,6,128,33,18,77,0,25.78125,60.15625,0,0,1,76,0,,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,4,0,0,0,75,0,-,0,0,0,0,0,0,0,0,0,0,0,104,94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
